index,text,label,agreement,num_votes
train_02_286,"The group were found guilty earlier this month on rarely used colonial-era public nuisance charges for their roles in the 2014 protests calling for free elections , the largest civil disobedience movement in the city ��� s history .",1,0.666666667,3
train_02_287,"Outside of court , hundreds of chanting supporters wearing yellow , the colour of the protest , waved banners .",0,1,3
train_02_288,"That ��� s the message , ��� said Kam Tsang , a veteran protester who held aloft a banner that urged ��� Fight for Universal Suffrage. ��� Man-kei Tam , Amnesty International ��� s Hong Kong director , said : ��� Today ��� s appalling jail sentences ��� are an affront to justice and the human rights to peaceful protest and freedom of expression .",0,1,3
train_02_289,"Public officials , including Chris Patten , Hong Kong ��� s last governor when it was under British rule , rebuked the government for bringing charges so long after the event .",1,0.666666667,3
train_02_290,The activists planned to use civil disobedience tactics and occupy Hong Kong ��� s central business district in hopes that Beijing would allow Hong Kong voters to choose the city ��� s leader for the first time in history in 2017 .,0,0.666666667,3
train_02_291,The Occupy Central founders planned a sit-in of two or three days .,0,0.666666667,3
train_02_292,The protests were joined by a large number of university students who stormed a civic square near the government headquarters .,0,1,3
train_02_293,"After the police doused the crowd in pepper spray and tear gas , tens of thousands of residents joined the action .",0,0.666666667,3
train_02_294,"In his ruling issued earlier this month , the judge agreed that Tai , Chan and Chu had requested that the protest remain peaceful , but said that the concept of civil disobedience was not a defence to a criminal charge .",0,0.666666667,3
train_02_295,"The Tamil Nadu Toddy Movement , which comprises about 300 farmer ��� s associations in the State , launched a law breaking protest on January 21 , 2009 demanding the ban on toddy lifted .",1,1,3
train_02_296,On the same day TNCC President Thangkabalu led a fast in Chennai in favor of total prohibition including toddy .,1,1,3
train_02_297,"The counter protest by the TNCC chief raised a furore with the Movement with its coordinator S Nallusamy saying Thangkabalu ��� had insulted the feelings of farmers , coconut and Palmyra tree climbers consumers and nature lovers . ��� A few days back Thangkabalu told reporters in Salem that he had decided on the date for his protest three months ago and did not intend it to be a counter protest to that started by the toddy farmers .",0,0.666666667,3
train_02_298,"Earlier , Sikhs began gathering at the Takht premises as early as 9 am and heads of various organisations met the Takht jathedars , demanding "" severe action "" against the Dera chief .",1,1,3
train_02_299,Swords were waved menacingly and even pro-Khalistan slogans were raised .,0,1,3
train_02_300,"The crowd even attacked a Punjab Police Sub-Inspector , Lakhbir Singh , who was in plainclothes and on duty inside the Golden Temple complex .",0,0.666666667,3
train_02_301,"VP takes his protest to Kalam - Indian Express Express News Service , Express News Service : New Delhi , September 19 , Wed Sep 20 2006 , 01:07 hrs Former prime minister VP Singh today met President APJ Kalam to plead for his intervention in what he called a case of ' land grabbing ' in Uttar Pradesh .",1,1,3
train_02_302,"Singh and the Jan Morcha have been leading a vociferous agitation in the last few months against the Mulayam Singh Yadav government against the buying 2,500 acres of "" prime agricultural land "" from farmers at a "" throwaway price "" for the Dadri power project .",1,0.666666667,3
train_02_303,"Babbar was equally scathing in his attack against Samajwadi Party chief Mulayam Singh Yadav , when he deplored the state administration 's high-handedness in dealing with agitating farmers .",0,0.666666667,3
train_02_304,"Bank strike enters second day , trading hit 07th August 2009 11:50 AM A bank employee pastes a bank strike pamphlet on the closed shutter of a bank in Siliguri .",0,0.666666667,3
train_02_305,"( Photo : Reuters ) MUMBAI ( Reuters ): State-run banks remained shut on Friday as a nationwide strike by their employees demanding higher wages and pensions entered the second day , hurting volumes in the currency and bond markets .",1,1,3
train_02_306,""" The strike is 100 percent on today as well , "" said Prakash Gangal , secretary of All India State Bank of India Staff Federation .",0,0.666666667,3
train_02_307,"Employees of PSU banks strike work for second day NEW DELHI : Employees of state-run banks continued their strike demanding higher wages for the second day today , hitting bulk cash and current account transactions , even as ATMs began running dry across the country .",1,1,3
train_02_308,Although private banks continued to operate as usual majority of trade and industry was hit by the strike by staff of 25 nationalised banks who are demanding revision of wages and a second option for pension among other things .,1,0.666666667,3
train_02_309,"The Indian Banks ' Association ( IBA ) , a grouping of public sector banks , is yet to formally respond to the demands of the striking employees .",0,1,3
train_02_310,""" The strike has been very very successful .",0,0.666666667,3
train_02_311,"Stiff Protest Against Ulfa for Targeting Hindi-speakers 20th July 2015 03:05 AM GUWAHATI : In the aftermath of the murder of two Hindi-speaking persons last week by the Paresh Baruah faction of the banned United Liberation Front of Assam ( Ulfa ) , which also threatened to target the community in the coming days , people took out a march here on Sunday to demonstrate their anger against the outfit .",1,1,3
train_02_312,"The Patriotic People ��� s Front Assam ( PPFA ) , which spearheaded the protest , said the march was organised to send a message to the insurgent group to refrain from violent acts .",1,1,3
train_02_313,"The protestors shouted slogans such as ��� Punish Paresh Baruah ��� , ��� Ulfa murdabad ��� , ��� Agents of militants hussiyar ��� , ��� Enemies of India are enemies of Assam ��� , ��� Enemies of Assam are enemies of India ��� , etc. The outfit had last week killed one Nandlal Shah and his daughter and injured two of his family members in Tinsukia district for ignoring its monetary demand .",1,1,3
train_02_314,The murders evoked widespread protest with people speaking out openly against Baruah and demanding stringent action against the perpetrators of the crime .,1,1,2
train_02_315,"Police claimed that the attack was carried out by the Ulfa , but the elusive Baruah , who is operating from the soil of Myanmar , denied the involvement of his group .",0,1,3
train_02_316,"The BJP is seen on a strong footing in the state with the Congress unable to throw up an alternative to Modi , who is seen as a clean and hard working leader by his supporters even as his opponents claim that he should be prosecuted for the 2002 Gujarat riots .",1,0.666666667,3
train_02_317,"Modi , who has been accused of allowing communal polarisation of the state following the Sabarmati Express train burning incident at Godhra in and the riots that followed , has led the BJP to two massive victories in the 2002 and 2007 Assembly elections .",1,0.666666667,3
train_02_318,The riots cases have been lingering on and Modi has made the Supreme Court order directing the Special Investigation Team ( SIT ) to file its final report before the lower court in Ahmedabad and refusing to pass any order on his alleged inaction to contain the 2002 riots as an affirmation of his non-involvement in the carnage .,0,1,3
train_02_319,Modi and the BJP have been claiming that the Governor has been trying to run a parallel government as the Congress and his critics have been unable to prove his complicity in the riots case and so they have been using the Raj Bhawan to fulfill their hidden agenda of destabilising his government .,1,0.666666667,3
