corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_07_305,2847,0,cnc_train_07_305_2847_0,"The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when police used rubber bullets , teargas , pepper spray and batons to disperse crowds and some protesters threw objects back at the police .","['The protests throughout June have been largely peaceful , but on 12 June , <ARG1>the scene turned violent</ARG1> when <ARG0>police used rubber bullets , teargas , pepper spray and batons to disperse crowds and some protesters threw objects back at the police</ARG0> .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG1>police used rubber bullets , teargas , pepper spray and batons</ARG1> <ARG0><SIG0>to</SIG0> disperse crowds</ARG0> and some protesters threw objects back at the police .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG0>police used rubber bullets , teargas , pepper spray and batons to disperse crowds</ARG0> and <ARG1>some protesters threw objects back at the police</ARG1> .']",3
cnc,train_07_306,2162,0,cnc_train_07_306_2162_0,Protesters have also surrounded the police headquarters twice in past weeks in noisy and emotionally charged protests in which young people spray-painted obscenities on its front wall and barricaded its entrances .,[],0
cnc,train_07_307,101,0,cnc_train_07_307_101_0,"While the spark for the current wave of protests was an attempt by chief executive Carrie Lam to pass the Beijing-backed extradition law , the demonstrations have morphed into a wider movement against Lam ’ s administration and Beijing .","['While <SIG0>the spark for</SIG0> <ARG1>the current wave of protests</ARG1> was <ARG0>an attempt by chief executive Carrie Lam to pass the Beijing-backed extradition law</ARG0> , the demonstrations have morphed into a wider movement against Lam ’ s administration and Beijing .', 'While the spark for the current wave of protests was an attempt by chief executive Carrie Lam to pass the Beijing-backed extradition law , <ARG1>the demonstrations have morphed into a wider movement</ARG1> <ARG0>against Lam ’ s administration and Beijing</ARG0> .']",2
cnc,train_07_308,1246,0,cnc_train_07_308_1246_0,"Lam – who has kept out of the public eye since her climbdown and has record low approval ratings – struck a conciliatory note Monday at the ceremony marking the handover , saying a series of protests that have rocked her city have taught her that she needs to listen better to the youth and people in general .","['Lam – who has kept out of the public eye since her climbdown and has record low approval ratings – struck a conciliatory note Monday at the ceremony marking the handover , saying <ARG0>a series of protests that have rocked her city</ARG0> <ARG1><SIG0>have taught</SIG0> her that she needs to listen better to the youth and people in general</ARG1> .']",1
cnc,train_07_309,2168,0,cnc_train_07_309_2168_0,"Eddy Chu Hoi-dick , a pro-democracy lawmaker , said while he worries about violence breaking out , he believes the young protesters in the leaderless protests have “ consensus about when they should back down ” and avoid arrest .",[],0
cnc,train_07_31,1055,0,cnc_train_07_31_1055_0,"At least 44 persons were killed , about 4,800 houses burnt or damaged leaving about 20,000 people homeless during the riot that broke out immediately after Saraswati 's killing on the night of Janmastami ( August 23 , 2008 ) .","[""<ARG1>At least 44 persons were killed , about 4,800 houses burnt or damaged leaving about 20,000 people homeless</ARG1> during <ARG0>the riot that broke out immediately after Saraswati 's killing on the night of Janmastami ( August 23 , 2008 )</ARG0> ."", ""At least 44 persons were killed , <ARG0>about 4,800 houses burnt or damaged</ARG0> <SIG0>leaving</SIG0> <ARG1>about 20,000 people homeless during the riot that broke out immediately after Saraswati 's killing on the night of Janmastami ( August 23 , 2008 )</ARG1> .""]",2
cnc,train_07_310,2913,0,cnc_train_07_310_2913_0,"On Sunday , thousands of pro-government protesters rallied outside the government headquarters in support of the city ’ s police .","['On Sunday , <ARG1>thousands of pro-government protesters rallied outside the government headquarters</ARG1> <ARG0><SIG0>in support of</SIG0> the city ’ s police</ARG0> .']",1
cnc,train_07_311,432,0,cnc_train_07_311_432_0,"Many waved Chinese flags and hurled insults at anti-government demonstrators camped nearby , highlighting the deep ideological fissures now dividing the finance hub .",[],0
cnc,train_07_312,2645,0,cnc_train_07_312_2645_0,"Ramaphosa promises instant response to violence against women and children in SA Songezo Ndlendle CAPE TOWN , September 5 ( ANA ) - South Africa President Cyril Ramaphosa on Thursday addressed thousands of protesters outside Parliament following Wednesday 's mass gathering against the abuse and violence directed at women and children outside the meeting venue of the World Economic Forum in Cape Town .",[],0
cnc,train_07_313,1504,0,cnc_train_07_313_1504_0,The spontaneous protests come after the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks and left the country reeling .,"['<ARG1>The spontaneous protests</ARG1> come after <ARG0>the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks and left the country reeling</ARG0> .', 'The spontaneous protests come after <ARG0>the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks</ARG0> and <ARG1><SIG0>left</SIG0> the country reeling</ARG1> .']",2
cnc,train_07_314,2448,0,cnc_train_07_314_2448_0,"You have given me your memorandum and I can see all the messages on the placards that you are holding and I 'm internalising all of them , '' Ramaphosa told the protesters on Thursday .",[],0
cnc,train_07_315,1018,0,cnc_train_07_315_1018_0,"And some of the things that I will be announcing are set out in your memorandum , we will be responding instantly to what you have set out in your memorandum , '' Ramaphosa said .",[],0
cnc,train_07_316,86,0,cnc_train_07_316_86_0,"On Wednesday , a crowd , made up of mainly young people from various civil community organisations and students from universities and schools across the city , gathered outside the CTICC , chanting struggle songs and holding posters on which was written `` enough is enough '' and `` stop killing women and children '' .","[""<ARG1>On Wednesday , a crowd , made up of mainly young people from various civil community organisations and students from universities and schools across the city , gathered outside the CTICC</ARG1> , <ARG0>chanting struggle songs and holding posters on which was written `` enough is enough '' and `` stop killing women and children ''</ARG0> .""]",1
cnc,train_07_317,3259,0,cnc_train_07_317_3259_0,"The protesters , during the gathering on Wednesday said they were not willing to listen to any government official and demanded that Ramaphosa come out to address them on how he is planning to stop the scourge of abuse directed at women and children in the country .","['The protesters , during the gathering on Wednesday said they were not willing to listen to any government official and <ARG1>demanded that Ramaphosa come out</ARG1> <ARG0><SIG0>to</SIG0> address them on how he is planning to stop the scourge of abuse directed at women and children in the country</ARG0> .']",1
cnc,train_07_318,2364,0,cnc_train_07_318_2364_0,Some in the crowd chanted `` bring death sentence back '' .,[],0
cnc,train_07_319,3171,0,cnc_train_07_319_3171_0,"As a nationwide commuter rail strike entered its second day on Tuesday , delaying thousands of commuters , Metrorail increased its alternative service in Cape Town to 360 bus journeys .","['As <ARG0>a nationwide commuter rail strike entered its second day on Tuesday</ARG0> , <ARG1><SIG0>delaying</SIG0> thousands of commuters</ARG1> , Metrorail increased its alternative service in Cape Town to 360 bus journeys .', '<SIG0>As</SIG0> <ARG0>a nationwide commuter rail strike entered its second day on Tuesday , delaying thousands of commuters</ARG0> , <ARG1>Metrorail increased its alternative service in Cape Town to 360 bus journeys</ARG1> .']",2
cnc,train_07_32,2001,0,cnc_train_07_32_2001_0,The riot continued for about a fortnight .,[],0
cnc,train_07_320,608,0,cnc_train_07_320_608_0,"`` Metrorail in Cape Town has increased its bus trips to 360 , as an emergency measure for our rail commuters during the ongoing strike by some of our staff , '' Modipane said .","[""`` <ARG1>Metrorail in Cape Town has increased its bus trips to 360</ARG1> , <SIG0>as</SIG0> <ARG0>an emergency measure for our rail commuters during the ongoing strike by some of our staff</ARG0> , '' Modipane said ."", ""`` Metrorail in Cape Town has increased its bus trips to 360 , as <ARG1>an emergency measure for our rail commuters</ARG1> during <ARG0>the ongoing strike by some of our staff</ARG0> , '' Modipane said .""]",2
cnc,train_07_321,3256,0,cnc_train_07_321_3256_0,"5 percent wage increase for our striking staff remains on the table , '' she said .",[],0
cnc,train_07_322,257,0,cnc_train_07_322_257_0,"Earlier the Congress of South African Trade Unions ( Cosatu ) Western Cape regional secretary , Tony Ehrenreich , said the strike could be resolved for about R1 million a year .",[],0
cnc,train_07_323,523,0,cnc_train_07_323_523_0,`` This strike is causing huge disruptions and all because of a one percent wage increase .,"['`` <ARG1>This strike</ARG1> is causing huge disruptions and <SIG0>all because of</SIG0> <ARG0>a one percent wage increase</ARG0> .', '`` <ARG0>This strike</ARG0> <SIG0>is causing</SIG0> <ARG1>huge disruptions</ARG1> and all because of a one percent wage increase .']",2
cnc,train_07_324,1200,0,cnc_train_07_324_1200_0,The Cape Town Regional Chamber of Commerce and Industry said the potential effect of the strike was `` so serious '' that there was a case to declare public transport an essential service that could not be disrupted by strike action .,"[""The Cape Town Regional Chamber of Commerce and Industry said <ARG0>the potential effect of the strike was `` so serious ''</ARG0> that <ARG1>there was a case to declare public transport an essential service that could not be disrupted by strike action</ARG1> .""]",1
cnc,train_07_33,1714,0,cnc_train_07_33_1714_0,"Azad Maidan : Media targeted , photographers bear the brunt - Indian Express Express News Service , Express News Service : Sun Aug 12 2012 , 03:11 hrs While broadcasting vans of two television channels were torched in the riot that broke out near Azad Maidan , several news photographers said they , too , were targeted by the protesting mob .",[],0
cnc,train_07_34,761,0,cnc_train_07_34_761_0,The protesters allegedly assaulted photographers and damaged their equipment .,[],0
cnc,train_07_35,1294,0,cnc_train_07_35_1294_0,"Prashant Sawant , a photographer with Marathi daily Sakal , was near the Brihanmumbai Municipal Corporation ( BMC ) building when the mob spotted his camera and started hitting him .",[],0
cnc,train_07_36,42,0,cnc_train_07_36_42_0,"They seized it , took the film and beat me up .",[],0
cnc,train_07_37,898,0,cnc_train_07_37_898_0,""" Some protesters attacked me when I was clicking pictures , but their colleagues dissuaded them .",[],0
cnc,train_07_38,2499,0,cnc_train_07_38_2499_0,"Later , I spotted a few people beating up someone who looked like a Muslim leader and went to take their photo .",[],0
