index,text,label
cnc_train_09_A_24_0_0,"Nine bank unions under the umbrella of the United Forum of Bank Unions took part in the stir in which more than 10 lakh bank employees and officers of public sector banks , private banks and foreign banks participated .",0
cnc_train_09_B_24_0_0,"However , local villagers resisted the searches , saying there were no militants hiding there .",1
cnc_train_09_A_25_0_0,Venkatachalam said the strike has been a success across the country .,0
cnc_train_09_B_25_0_0,"As the combing party insisted on searching the village , the villagers started pelting stones .",1
cnc_train_09_A_26_0_0,"“ Even though UFBU had given notice for the strike one month ago , the Government and Indian Banks Association did not take steps to address the demands .",0
cnc_train_09_B_26_0_0,"Meanwhile , a group of about 100 people , who had just come out of a mosque after offering Id prayers , also started throwing stones at the Armymen from behind .",0
cnc_train_09_A_27_0_0,"Hence , the strike was forced on us , ” he added .",0
cnc_train_09_B_27_0_0,But the crowd continued to close in and allegedly attempted to snatch their weapons .,0
cnc_train_09_B_28_0_0,"Today 's incident , comes barely days after the massacre of 23 Kashmiri Pandits by militants at Wandhama in the Ganderbal area of the Kashmir Valley , and has cast a shadow over the February 16 Lok Sabhapolls in the state .",1
cnc_train_09_A_29_0_0,"UFBU is meeting at Hyderabad on December 23 to discuss further course of action and the next phase of the agitation , Venkatachalam said .",0
cnc_train_09_B_29_0_0,Police today arrested two top militants and claimed to have solved the bomb blast at the high-security MLA hostel in Srinagar last year .,1
cnc_train_09_A_30_0_0,"TAMIL NADU Demonstration staged September 17 , 2012 00:00 IST Members of Popular Front of India staged a demonstration in Tirupur on Saturday against anti-Islam film .",0
cnc_train_09_B_31_0_0,"CITU district general secretary A. Ramsamohan inaugurated the hunger strike camp in which union members K. Penchalaiah , R. Polaiah , G. Chinna , S. Chennaiah , K. Polaiah and Sankar undertook relay fast .",0
cnc_train_09_A_33_0_0,"“ We are yet to identify the persons behind these attacks , which took place at around 10 am .",0
cnc_train_09_B_33_0_0,"Bachchan 's plea to the Jathedar ( head ) of the Akal Takht , the highest temporal seat of Sikh religion , Gurbachan Singh , through a letter dated November 28 , in which he pleaded his innocence in the anti-Sikh riots , is likely to be considered for discussion by the five Sikh high priests at a meeting here on December 22 .",0
cnc_train_09_A_34_0_0,We learned that the miscreants vandalized the ticket windows of both these theatres .,0
cnc_train_09_A_35_0_0,"I am warning other theatres to stop the screening , otherwise , we will intensify our protest in the city in coming days , ” said city Bajrang Dal chief Jwalit Mehta , who led the attack .",1
cnc_train_09_B_35_0_0,"We have been together in each other 's hour of grief and joy , but to allege that I was a part of the crowd that incited them to raise anti-Sikh slogans is a preposterous and blatant lie .",1
cnc_train_09_A_36_0_0,"Activists of the hardline Hindu outfit also staged a protest outside Jyoti Talkies in Bhopal where the film , which has grossed over Rs .200 crore within days of its release , was being screened .",0
cnc_train_09_B_36_0_0,"The unfortunate incidents of the riots of 1984 against the Sikhs shall always remain a blot and a dark phase in the history of our country , a country that prides itself in its secular credentials . "" Bachchan even attached a copy of a photograph of his maternal grandparents , who were from a Sikh family .",0
cnc_train_09_A_37_0_0,"In Mumbai , workers of the Vishwa Hindu Parishad stalled screening of the movie in Mumbai and Nanded .",0
cnc_train_09_B_37_0_0,"The All India Sikh Students Federation ( AISSF ) , in a statement , alleged that Bachchan 's slogans were broadcast in 1984 by the state-owned Doordarshan TV and All India Radio ( AIR ) .",0
cnc_train_09_B_38_0_0,"The AISSF said independent witnesses like Jagdish Kaur , Babu Singh Dukhiya and others who watched the relay on Doordarshan and saw Bachchan inciting violence are ready to testify in this matter before the Akal Takht .",0
cnc_train_09_A_39_0_0,A similar move type was taken in Nanded .,0
cnc_train_09_A_40_0_0,India stalled cricketing ties in the aftermath of 2008 Mumbai terrorist attack .,1
cnc_train_09_B_40_0_0,"Over 3,000 were killed in Delhi alone .",0
cnc_train_09_A_41_0_0,But Chevalier staff representatives claim their dismissal is unlawful and discriminatory as most of the sacked operators were union members and had joined a campaign to protest against the pay-cut plan .,1
cnc_train_09_B_41_0_0,"Played active part in wage deal : Vijay Mallya - Indian Express Agencies , Agencies : Greater Noida , Sat Oct 27 2012 , 13:37 hrs Kingfisher Airlines Chairman Vijay Mallya today said he was never out of reach of his striking employees during the 26 - day impasse over non-payment of salaries since March this year and had played an active part in the wage settlement .",0
cnc_train_09_A_42_0_0,"Thirty-seven of the operators signed a petition and held a press conference last Sunday to protest against the proposal , which they said would cut their basic salary by up to 40 per cent .",1
cnc_train_09_B_42_0_0,"The employees of the airline , who were on strike since September 29 , agreed to resume work on the management 's promise to clear three months dues before Diwali .",1
cnc_train_09_A_43_0_0,Their signatures and a letter demanding the proposal be scrapped were submitted to Chevalier 's management through the Labour Department .,1
cnc_train_09_A_45_0_0,"At first , an apparently composed Zuma had insisted that he was not upset by the incident at the Congress of South African Trade Unions event in Bloemfontein on Monday , saying : `` You people do n't really understand what democracy is .",0
cnc_train_09_A_47_0_0,"The IFP also unveiled its election bus at the rally , at which party leader Mangosuthu Buthelezi was expected to speak later .",0
cnc_train_09_A_48_0_0,"KARNATAKA Traders against plan to amend APMC Act January 06 , 2007 00:00 IST REST : A farmer takes a nap on a cotton bale at the APMC yard , in Hubli on Friday as the APMC traders across the State observe bandh .",0
cnc_train_09_B_48_0_0,"Credit was lavish and praise unwavering , making even the judges comment that the riots might have occurred somewhere else .",1
cnc_train_09_A_49_0_0,"Staff Correspondent Protesters staged a demonstration in front of the Deputy Commissioner 's office Protesters stage demonstration in front of DC 's office Entry of Wal-Mart in retail trade had ruined native traders , says BCCIGovernment was amending the Act without any discussion BELGAUM : Trading activities came to a halt at the Agriculture Produce Marketing Committee Yard in the city causing inconvenience to the growers .",0
cnc_train_09_A_50_0_0,Traders pulled down their shutters to join the statewide agitation to oppose the State Government 's move to amend the APMC Act on Friday .,1
cnc_train_09_B_50_0_0,Outside the court hall were nearly 100 advocates shouting slogans and hurling abuses against the judiciary and a few judicial officers .,0
cnc_train_09_A_51_0_0,Several traders under the banner of Belgaum Chamber of Commerce and Industries ( BCCI ) staged a demonstration in front of the Deputy Commissioner 's office .,0
cnc_train_09_B_51_0_0,"The much-anticipated trouble began in the morning when a group of advocates , who assembled near the Aavin entrance of the High Court campus , staged a protest and attempted to block the NSC Bose Road .",1
cnc_train_09_A_52_0_0,BCCI president Vikas R. Kalghatagi led the protest .,0
cnc_train_09_B_52_0_0,"Soon , the huge posse of advocates started raising defamatory slogans against a few judges .",0
cnc_train_09_A_54_0_0,The farming community and the porters had expressed their support for the APMC bandh .,0
cnc_train_09_B_54_0_0,The State Joint Secretary Thammesh Gowda said that several organisations were involved in the blasts and urged the Government to ban them .,1
cnc_train_09_A_55_0_0,Even the merchants and brokers operating outside the APMC yards in various towns and cities closed the shutters of their shops in response to the bandh .,1
cnc_train_09_B_55_0_0,"He said after the Lok Sabha elections , it should be probed that who hatched the conspiracy of throwing ink , shoes , slapping Kejriwal in Delhi , Haryana , and BJP has never adopted such stunt since elections in 1952 .",0
cnc_train_09_A_56_0_0,In Hubli and Dharwad most of the shops of merchants in the busy market areas were closed .,0
cnc_train_09_B_56_0_0,""" The people are of the view that he himself hatches the conspiracy of shoes being hurled , inked being thrown on him and he being slapped , and then plays drama of going to Rajghat and goes the home of auto driver , meeting him and offering him membership , "" the senior BJP leader said .",0
cnc_train_09_A_57_0_0,"Unlike the attacks on SPI Cinemas and Woodlands Theatre the previous nights , not even stray incidents of violence were reported .",0
cnc_train_09_B_57_0_0,"The BJP leader also termed that beating of those persons , who throws ink or slaps Kejriwal by his supporters looks like filmy and part of this conspiracy .",0
cnc_train_09_A_58_0_0,"NATIONAL Supreme Court won ’ t restrain Gujarat from acting on report September 27 , 2008 00:00 IST J. Venkatesan New Delhi : The Supreme Court on Friday refused to restrain the Gujarat government from circulating , publishing and acting on the Nanavati Commission report on the Godhra train carnage .",0
cnc_train_09_B_58_0_0,"Ahead of the polling day tomorrow , Kejriwal today visited the autorickshaw driver who had slapped him at a roadshow in North-West Delhi yesterday and said he has "" forgiven "" the attacker .",0
