index,text,label
1539,"Cineplex Odeon Corp. directors said the company 's chairman and chief executive , Garth Drabinsky , is considering bidding 780.6 million Canadian dollars ( US $ 666 million ) to acquire the company .",0
1540,The board said Mr. Drabinsky and Vice Chairman Myron Gottlieb are negotiating financing before offering C $ 16.40 a share to acquire all of Cineplex 's shares outstanding .,0
1541,The directors added that the two executives have n't reached a final decision to proceed with a bid and that until an offer is made the board will continue seeking higher offers from other bidders .,0
1542,The directors said if Messrs .,0
1543,"Drabinsky and Gottlieb mail an offer to shareholders by Nov . 22 , it will reimburse them a maximum of C $ 8.5 million for expenses related to a bid .",0
1544,"MCA holds half of Cineplex 's equity and 33 % of its voting rights through restricted voting shares , while Bronfman interests hold about 24 % of the company 's equity .",0
1545,Ms. Kolber said the committee had received other bids .,0
1546,"She declined to identify other bidders but said Mr. Drabinsky 's offer "" is all cash , and it 's for all of the company . """,0
1547,Several Cineplex analysts have speculated that outside bids received by the committee were either disappointingly low or for only part of the company .,0
1548,""" All this has really established is that MCA and the Bronfmans have agreed on a price at which they can be bought out , "" said Jeffery Logsdon , an analyst with Crowell , Weedon in Los Angeles .",0
1549,""" If a bid materializes at that price , shareholders will have every reason to be glad , but the question of financing still remains . """,0
1550,"Last April , Mr. Drabinsky and a group of financial backers planned to acquire up to 30.2 % of Cineplex for C $ 17.50 a share from Bronfman associates .",0
1551,"Mr. Drabinsky , who would have had the right to vote those shares for two years , said the purchase , subsequently rejected by regulators , was aimed at consolidating his control of the company .",0
1552,MCA strongly opposed the Drabinsky group 's move .,0
1553,"The directors did n't indicate the source of financing for Mr. Drabinsky 's new proposal , but said MCA and the Bronfman associates agreed in principle to buy for $ 57 million and then lease back to Cineplex its 18-screen theater complex in Universal City , Calif . , if Mr. Drabinsky succeeds in an offer .",0
1554,""" This is being done at the suggestion of { Mr .",0
1555,"Drabinsky } and to accommodate him , to facilitate his financing arrangements , "" Ms. Kolber said .",0
1556,"In addition , the directors said if a bid by Mr. Drabinsky is successful , Cineplex expects Rank Organisation PLC to acquire the 51 % of Cineplex 's Film House unit it does n't own , and provide Mr. Drabinsky with additional loan financing .",0
1557,"Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't exceed $ 100 million "" but declined to give a breakdown between the loan financing and the proposed Film House purchase .",0
1558,Cineplex shareholders responded coolly to yesterday 's announcement .,0
1559,"In trading on the New York Stock Exchange , Cineplex closed at $ 11 , down 25 cents , with more than a million shares changing hands .",0
1560,"On the Toronto Stock Exchange , Cineplex closed at C $ 12.875 , off 37.5 Canadian cents , well below the C $ 16.40 level .",0
1561,""" Where 's the bid ? """,0
1562,"asked Pierre Panet - Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd.",0
1563,Mr. Panet - Raymond said he does n't think Messrs .,0
1564,"Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to rise again .",0
1565,"General Motors Corp.'s big defense and automotive electronics unit , GM Hughes Electronics , said net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production .",1
1566,"General Motors Corp.'s big defense and automotive electronics unit , GM Hughes Electronics , said net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production .",1
1567,"Profit at the unit fell to $ 110.6 million , or 37 cents a share , from $ 142.4 million , or 45 cents a share , largely because of a $ 24 million one-time charge associated with Hughes 's previously announced plan to reduce employment by at least 6,000 people by year end .",1
1568,"GMAC said its automotive financing and leasing business rose 35 % in the U.S., largely because of dealer and customer incentives used to boost sales .",1
1569,"By contrast , Electronic Data Systems Corp., GM 's data processing subsidiary , boosted net 16 % .",0
1570,GM closed down $ 1.875 at $ 44.875 in New York Stock Exchange trading yesterday .,0
1571,"Earnings for GM common stock , reflecting the performance of GM 's core automotive operations , will be disclosed this morning .",0
1572,"GM Class H , which represents a dividend interest in Hughes earnings , closed at $ 29 , up 25 cents in Big Board composite trading .",0
1573,"GM Class E , which represents a dividend interest in EDS profit , fell 75 cents to $ 52.25 on the Big Board .",0
1574,"The earnings drop at GM Hughes Electronics is a sign of tough times at both the defense operations of Hughes Aircraft Co. and GM 's North American automotive operations , which are a primary customer for the Delco Electronics Corp. side of the GM Hughes unit .",0
1575,"In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman said .",0
1576,"That decline was reflected in revenue for the GM Hughes unit , which edged down to $ 2.58 billion from $ 2.63 billion .",0
1577,"In the nine months , GM Hughes net fell 6.6 % to $ 486.6 million , or $ 1.48 a share , from $ 521 million , or $ 1.58 a share .",0
1578,Revenue rose 3.5 % to $ 8.47 billion from $ 8.18 billion .,0
1579,"At GMAC , net dropped 3.1 % to $ 234.5 million from $ 241.9 million .",0
1580,The finance unit attributed the decline to higher borrowing costs compared with a year earlier .,0
1581,"In the first nine months , GMAC 's earnings fell 8 % to $ 859.5 million from $ 930.2 million .",0
1582,"At EDS , third-quarter profit jumped 16 % to a record $ 110.9 million , or 93 cents a share , from $ 95.9 million , or 79 cents a share .",0
1583,Revenue rose 12 % to $ 1.37 billion from $ 1.22 billion .,0
1584,"In the nine months , EDS earned $ 315.8 million , or $ 2.62 a share , up 13 % from $ 280.7 million , or $ 2.30 a share .",0
1585,Revenue rose 14 % to $ 4.03 billion from $ 3.54 billion .,0
1586,"Revenue from non-GM accounts was 45 % of EDS 's total business in the latest nine months , compared with 40 % a year earlier .",0
1587,"Net income includes an extraordinary gain of about $ 100,000 from the reversal of bad debt and interest income .",1
1588,"Total Assets Protection Inc., rebounding from its earlier loss , expects to report earnings from operations of about $ 200,000 for the third quarter , J.C. Matlock , chairman , said .",0
